</b>スペインオオヤマネコ<b></b>(秋田県)<b> <small>[US]</small><>sage<>2022/07/22(金) 20:14:19.04 ID:HnFsVfdg0● BE:194767121-PLT(13001)<> sssp://img.5ch.net/ico/nida.gif <br> ナスの絵文字は職場で使用NG？　国による意味の捉え方の違いを調査 <br> https://news.yahoo.co.jp/articles/b8bd78ec232ba8791fb4e9751693055923c14599 <>スマホ野郎、5ちゃんで絵文字使うなよ？パソコンから見れねぇんだわ。  [194767121]
</b>スフィンクス<b></b>(東京都)<b> <small>[CA]</small><>sage<>2022/07/23(土) 12:57:06.61 ID:MBmZDcEU0<> &#128580;&#128173; <>
</b>アメリカンカール<b></b>(三重県)<b> <small>[US]</small><>sage<>2022/07/23(土) 12:58:50.81 ID:kg+XVQwz0<> &#129324; <>
</b>アメリカンカール<b></b>(千葉県)<b> <small>[FR]</small><>sage<>2022/07/23(土) 15:09:43.53 ID:V6/iKVYm0<> <a href="../test/read.cgi/news/1658488459/229" rel="noopener noreferrer" target="_blank">&gt;&gt;229</a> <br> スマホでもだよ <br> 知障 <>
</b>スフィンクス<b></b>(東京都)<b> <small>[CA]</small><>sage<>2022/07/23(土) 15:29:14.48 ID:MBmZDcEU0<> &#128105;&#8205;&#127979; <>
</b>ボルネオウンピョウ<b></b>(神奈川県)<b> <small>[ﾆﾀﾞ]</small><>sage<>2022/07/23(土) 16:25:42.70 ID:geBCJZpH0<> &#10084; <>
</b>サーバル<b></b>(静岡県)<b> <small>[ﾆﾀﾞ]</small><>sage<>2022/07/23(土) 19:52:57.31 ID:i6O/7sLe0<> &#128514;&#128514;&#128514;&#128514;&#128514; <>
</b>ヨーロッパヤマネコ<b></b>(SB-Android)<b> <small>[ﾆﾀﾞ]</small><>sage<>2022/07/24(日) 00:18:32.66 ID:Uc4bHYHA0<> &#12951; <>
</b>エジプシャン・マウ<b></b>(ジパング)<b> <small>[US]</small><><>2022/07/24(日) 04:14:23.99 ID:yTjBI++Q0<> <a href="../test/read.cgi/news/1658488459/1" rel="noopener noreferrer" target="_blank">&gt;&gt;1</a> <br> いつの時代のPC使ってんだよ情弱 <>
</b>ロシアンブルー<b></b>(福岡県)<b> <small>[GB]</small><><>2022/07/24(日) 04:18:48.78 ID:qEWgdsAK0<> &#129382;&#129382;&#129382;&#129382;&#129382;&#129382;&#129382; <>
</b>ジャガーネコ<b></b>(ジパング)<b> <small>[TW]</small><>sage<>2022/07/24(日) 04:23:49.27 ID:Wdkwx6KZ0<> プギャー&#128514; <>
</b>白黒<b></b>(光)<b> <small>[US]</small><>sage<>2022/07/24(日) 04:37:10.63 ID:cgB4X8fI0<> なんだここは <br> ガンツの丸い奴が話すスレか <>
</b>ライオン<b></b>(ジパング)<b> <small>[US]</small><><>2022/07/24(日) 05:13:39.38 ID:vTuiBCRV0<> &#128241;&#128421;&#32; <>
</b>ラガマフィン<b></b>(静岡県)<b> <small>[CN]</small><>sage<>2022/07/24(日) 08:33:36.23 ID:SSuzKgdb0<> &#128176; <>
</b>キジ白<b></b>(長野県)<b> <small>[MY]</small><>sage<>2022/07/24(日) 09:55:10.26 ID:utqM0hAC0<> &#129760; <>
</b>黒トラ<b></b>(東京都)<b> <small>[JP]</small><>sage<>2022/07/24(日) 13:40:30.25 ID:h1uxTl7r0<> &#129326;&#129326;&#129326;&#129326;&#129326;&#129326;&#129326;&#129326; <>
